#CellID CenterX CenterY CenterZ Volume Surface Type Signal0 Signal1 Signal2 Age PolarityX PolarityY PolarityZ MotilityDirX MotilityDirY MotilityDirZ
17 19 25 13 449.000000 570.067217 9 0.0000e+00 0.0000e+00 0.0000e+00 60 0.000000 1.000000 0.000000 -981.923068 918.469977 30.986974
34 24 20 19 410.000000 590.669009 9 0.0000e+00 0.0000e+00 0.0000e+00 80 0.000000 1.000000 0.000000 13.615436 19.109549 -1227.835999
29 21 12 24 456.000000 572.631824 9 0.0000e+00 0.0000e+00 0.0000e+00 63 0.000000 1.000000 0.000000 1886.420420 621.648317 -234.459736
58 39 24 26 399.000000 484.841556 9 0.0000e+00 0.0000e+00 0.0000e+00 23 0.000000 1.000000 0.000000 -776.543037 981.968123 -1559.717768
59 32 28 36 410.000000 544.004433 9 0.0000e+00 0.0000e+00 0.0000e+00 23 0.000000 1.000000 0.000000 -1939.995311 69.770101 -481.196764
49 32 28 33 259.000000 404.519519 9 0.0000e+00 0.0000e+00 0.0000e+00 23 0.000000 1.000000 0.000000 -231.028479 1981.069377 -148.290134
41 19 22 33 400.000000 601.870942 9 0.0000e+00 0.0000e+00 0.0000e+00 112 0.000000 1.000000 0.000000 -1971.530126 204.924747 254.042455
38 38 23 31 450.000000 582.158103 9 0.0000e+00 0.0000e+00 0.0000e+00 127 0.000000 1.000000 0.000000 1794.871014 -300.020694 -829.714184
62 30 32 17 321.000000 445.499868 9 0.0000e+00 0.0000e+00 0.0000e+00 13 0.000000 1.000000 0.000000 141.076655 1972.490938 298.959660
32 18 26 25 436.000000 558.316077 9 0.0000e+00 0.0000e+00 0.0000e+00 40 0.000000 1.000000 0.000000 -1984.924617 217.923071 112.177532
