#CellID CenterX CenterY CenterZ Volume Surface Type Signal0 Signal1 Signal2 Age PolarityX PolarityY PolarityZ MotilityDirX MotilityDirY MotilityDirZ
19 15 32 39 419.000000 562.137969 9 0.0000e+00 0.0000e+00 0.0000e+00 363 0.000000 1.000000 0.000000 -1928.545336 42.942629 -233.013330
113 3 15 16 94.000000 176.445177 9 0.0000e+00 0.0000e+00 0.0000e+00 3 0.000000 1.000000 0.000000 -1368.354220 -9.255941 -109.277228
11 15 22 10 421.000000 528.231674 9 0.0000e+00 0.0000e+00 0.0000e+00 178 0.000000 1.000000 0.000000 -1622.990929 337.272228 -515.600512
56 3 22 21 435.000000 619.329918 9 0.0000e+00 0.0000e+00 0.0000e+00 54 0.000000 1.000000 0.000000 -1562.511986 9.489951 -217.881401
10 32 25 23 425.000000 558.147904 9 0.0000e+00 0.0000e+00 0.0000e+00 316 0.000000 1.000000 0.000000 -377.671037 1529.920305 -728.288712
28 10 12 35 438.000000 580.090023 9 0.0000e+00 0.0000e+00 0.0000e+00 71 0.000000 1.000000 0.000000 -160.454914 1724.209956 -122.679448
85 24 10 20 430.000000 553.415124 9 0.0000e+00 0.0000e+00 0.0000e+00 116 0.000000 1.000000 0.000000 908.538559 -981.509339 -445.477020
106 10 18 34 424.000000 575.619850 9 0.0000e+00 0.0000e+00 0.0000e+00 71 0.000000 1.000000 0.000000 1483.753793 280.235929 -856.527002
18 29 36 10 431.000000 594.275659 9 0.0000e+00 0.0000e+00 0.0000e+00 38 0.000000 1.000000 0.000000 -1386.675026 3.501454 -93.610282
111 32 10 24 435.000000 555.294459 9 0.0000e+00 0.0000e+00 0.0000e+00 55 0.000000 1.000000 0.000000 203.473589 1076.034453 1347.013123
52 20 24 33 416.000000 531.650017 9 0.0000e+00 0.0000e+00 0.0000e+00 186 0.000000 1.000000 0.000000 -677.622384 862.067266 1345.869211
26 23 42 21 431.000000 551.219384 9 0.0000e+00 0.0000e+00 0.0000e+00 93 0.000000 1.000000 0.000000 823.100691 -365.672392 -1484.077139
70 26 34 43 439.000000 570.898754 9 0.0000e+00 0.0000e+00 0.0000e+00 138 0.000000 1.000000 0.000000 -1345.809247 990.259794 471.040350
63 30 46 21 441.000000 578.790694 9 0.0000e+00 0.0000e+00 0.0000e+00 34 0.000000 1.000000 0.000000 115.194223 1602.317724 101.440759
44 22 14 27 437.000000 528.834924 9 0.0000e+00 0.0000e+00 0.0000e+00 116 0.000000 1.000000 0.000000 771.102036 -1461.068036 -533.270893
