method,division_rate,cell_volume
sync,0.3377118707658612,0.5270380115478892
sync,0.4197165783029343,0.513257187300522
sync,0.3377118707658612,0.5270380115478892
sync,0.4246552958730848,0.6633250035856416
sync,0.3474075603267803,0.6000162339323983
sync,0.3853377988353555,0.6511078829193852
sync,0.3377118707658612,0.5270380115478892
sync,0.4056296442783512,0.5107207857166172
sync,0.3602914645559571,0.6362575937075802
sync,0.3758806271304768,0.4834805533244913
sync,0.4065205435738465,0.7020125590109088
sync,0.3851719810241198,0.6449700293911198
sync,0.3784908179659333,0.6735113298010283
sync,0.3377118707658612,0.5270380115478892
sync,0.3782672123317685,0.4841135174352102
sync,0.3377118707658612,0.5270380115478892
sync,0.3747187073420161,0.4126149432074864
sync,0.3733018482641728,0.6540490415021866
sync,0.4068939999219568,0.4221161161998316
sync,0.3591296051069572,0.4730540226023942
sync,0.3512100732561912,0.4686535896956096
sync,0.4011483259754947,0.5638930897111226
sync,0.3512100732561912,0.4686535896956096
sync,0.3377118707658612,0.5270380115478892
sync,0.3708600633024093,0.4850356795747357
sync,0.3377118707658612,0.5270380115478892
sync,0.3512100732561912,0.4686535896956096
sync,0.3602914645559571,0.6362575937075802
sync,0.3896442256173945,0.4395760280135836
sync,0.3937823696182269,0.5927401574403519
sync,0.4116331256195717,0.5053862168853189
sync,0.3772882368946202,0.4928313844976537
sync,0.3911052652264271,0.4497227604495317
sync,0.3682996675776766,0.453332564943916
sync,0.4025193797930885,0.5093886184185871
sync,0.3646478916711611,0.5474919004961513
sync,0.3921302084615045,0.641613967274702
sync,0.4036487281288147,0.5818876309443795
sync,0.3576469780221168,0.470836768926425
sync,0.4056296442783512,0.5107207857166172
sync,0.4045467965950359,0.637511938969025
sync,0.4144839583353643,0.6042272753376569
sync,0.4053252407910878,0.5844410911510357
sync,0.3377118707658612,0.5270380115478892
sync,0.4282242291878194,0.6749520402637252
sync,0.4206956797126923,0.6162162487168391
sync,0.3747679413904941,0.5360189903360859
sync,0.3921302084615045,0.641613967274702
sync,0.4085109505721191,0.5401229978694179
sync,0.3591296051069572,0.4730540226023942
sync,0.4032557605636625,0.6358780274299094
sync,0.4023512072272137,0.5160825635348347
sync,0.3377118707658612,0.5270380115478892
sync,0.3896442256173945,0.4395760280135836
sync,0.3799910891098996,0.61862313720435
sync,0.3916380118408135,0.5548193228337597
sync,0.3646478916711611,0.5474919004961513
sync,0.3896442256173945,0.4395760280135836
sync,0.3916380118408135,0.5548193228337597
sync,0.400270391234819,0.467889871444318
sync,0.3748005801744188,0.5468572526459139
sync,0.3377118707658612,0.5270380115478892
sync,0.4070222976543693,0.5206564029306324
sync,0.3377118707658612,0.5270380115478892
sync,0.3896442256173945,0.4395760280135836
sync,0.3719024684329851,0.5321004015356667
sync,0.3377118707658612,0.5270380115478892
sync,0.3873647784411089,0.4163265921258174
sync,0.4246552958730848,0.6633250035856416
sync,0.3822465483333571,0.4839009935885889
sync,0.4071437310342537,0.5195113803658427
sync,0.4068939999219568,0.4221161161998316
sync,0.3602914645559571,0.6362575937075802
sync,0.4032557605636625,0.6358780274299094
sync,0.4197165783029343,0.513257187300522
sync,0.3512100732561912,0.4686535896956096
sync,0.4070222976543693,0.5206564029306324
sync,0.4045467965950359,0.637511938969025
sync,0.3646478916711611,0.5474919004961513
sync,0.4023512072272137,0.5160825635348347
sync,0.4056296442783512,0.5107207857166172
sync,0.3719024684329851,0.5321004015356667
sync,0.3377118707658612,0.5270380115478892
sync,0.3512100732561912,0.4686535896956096
sync,0.3512100732561912,0.4686535896956096
sync,0.3576469780221168,0.470836768926425
sync,0.4068939999219568,0.4221161161998316
sync,0.3474075603267803,0.6000162339323983
sync,0.3755373370877204,0.5998079339566784
sync,0.3911052652264271,0.4497227604495317
sync,0.4084512217754566,0.6384270311025311
sync,0.4032557605636625,0.6358780274299094
sync,0.3377118707658612,0.5270380115478892
sync,0.3377118707658612,0.5270380115478892
sync,0.3377118707658612,0.5270380115478892
sync,0.4206956797126923,0.6162162487168391
sync,0.3377118707658612,0.5270380115478892
sync,0.3576469780221168,0.470836768926425
sync,0.3911052652264271,0.4497227604495317
sync,0.3733018482641728,0.6540490415021866
sync,0.3512100732561912,0.4686535896956096
sync,0.3602914645559571,0.6362575937075802
sync,0.3377118707658612,0.5270380115478892
sync,0.3377118707658612,0.5270380115478892
sync,0.3896679777031948,0.6072895396515625
sync,0.4045467965950359,0.637511938969025
sync,0.3748005801744188,0.5468572526459139
sync,0.3733018482641728,0.6540490415021866
sync,0.3784286217873551,0.5217118230471108
sync,0.3940051593051107,0.6050631195404553
sync,0.4116331256195717,0.5053862168853189
sync,0.4116037524037589,0.5577848606417056
sync,0.4056296442783512,0.5107207857166172
sync,0.4091356588546891,0.595613802319107
sync,0.3851719810241198,0.6449700293911198
sync,0.3474075603267803,0.6000162339323983
sync,0.3985426257019659,0.5991513280165908
sync,0.3782565588188314,0.5953898167376301
sync,0.3602914645559571,0.6362575937075802
sync,0.3512100732561912,0.4686535896956096
sync,0.3377118707658612,0.5270380115478892
sync,0.4065205435738465,0.7020125590109088
sync,0.3602914645559571,0.6362575937075802
sync,0.4116037524037589,0.5577848606417056
sync,0.3747187073420161,0.4126149432074864
sync,0.4060611926023353,0.6687268419738611
sync,0.4068939999219568,0.4221161161998316
sync,0.4246552958730848,0.6633250035856416
sync,0.3708352867383381,0.4337807660231511
sync,0.4067324889668313,0.5696656407167584
sync,0.4101753622679017,0.6629003929891961
sync,0.4056296442783512,0.5107207857166172
sync,0.3921302084615045,0.641613967274702
sync,0.3937988172110442,0.6266457841597612
sync,0.400270391234819,0.467889871444318
sync,0.400270391234819,0.467889871444318
sync,0.3747679413904941,0.5360189903360859
sync,0.3512100732561912,0.4686535896956096
sync,0.3867914680270055,0.6069436853407
sync,0.3954955076896949,0.6427859834339273
sync,0.3921302084615045,0.641613967274702
sync,0.3377118707658612,0.5270380115478892
sync,0.3581873506739177,0.5542461385121421
sync,0.3646478916711611,0.5474919004961513
sync,0.3581873506739177,0.5542461385121421
sync,0.4250931594250764,0.6896025405161409
sync,0.4197165783029343,0.513257187300522
sync,0.4023512072272137,0.5160825635348347
sync,0.3646478916711611,0.5474919004961513
sync,0.3591296051069572,0.4730540226023942
sync,0.3591296051069572,0.4730540226023942
sync,0.3377118707658612,0.5270380115478892
sync,0.3708352867383381,0.4337807660231511
sync,0.3512100732561912,0.4686535896956096
sync,0.3908385599973527,0.5605481620551123
sync,0.3784908179659333,0.6735113298010283
sync,0.3602914645559571,0.6362575937075802
sync,0.3682996675776766,0.453332564943916
sync,0.3474075603267803,0.6000162339323983
sync,0.3576469780221168,0.470836768926425
sync,0.3747187073420161,0.4126149432074864
sync,0.3755373370877204,0.5998079339566784
sync,0.3747187073420161,0.4126149432074864
sync,0.3512100732561912,0.4686535896956096
sync,0.3581873506739177,0.5542461385121421
sync,0.3377118707658612,0.5270380115478892
sync,0.3772882368946202,0.4928313844976537
sync,0.4068939999219568,0.4221161161998316
sync,0.4116037524037589,0.5577848606417056
sync,0.3873647784411089,0.4163265921258174
sync,0.3576469780221168,0.470836768926425
sync,0.4197165783029343,0.513257187300522
sync,0.3576469780221168,0.470836768926425
sync,0.3682996675776766,0.453332564943916
sync,0.3474075603267803,0.6000162339323983
sync,0.4144839583353643,0.6042272753376569
sync,0.4053252407910878,0.5844410911510357
sync,0.4065205435738465,0.7020125590109088
sync,0.3712106613081961,0.5195622071470815
sync,0.3708600633024093,0.4850356795747357
sync,0.4084512217754566,0.6384270311025311
sync,0.4101753622679017,0.6629003929891961
sync,0.3822465483333571,0.4839009935885889
sync,0.4023119366014222,0.5370951135195536
sync,0.3748005801744188,0.5468572526459139
sync,0.3916380118408135,0.5548193228337597
sync,0.4282242291878194,0.6749520402637252
sync,0.3860449940345094,0.6298190023008567
sync,0.3896442256173945,0.4395760280135836
sync,0.3784908179659333,0.6735113298010283
sync,0.3826748833927655,0.5449811150589744
sync,0.4001789489246319,0.7444054706615026
sync,0.3512100732561912,0.4686535896956096
sync,0.3512100732561912,0.4686535896956096
sync,0.4025193797930885,0.5093886184185871
sync,0.3873647784411089,0.4163265921258174
sync,0.4119030308004388,0.5806766835350102
sync,0.3911052652264271,0.4497227604495317
sync,0.4282242291878194,0.6749520402637252
sync,0.3708600633024093,0.4850356795747357
sync,0.3860449940345094,0.6298190023008567
sync,0.4060611926023353,0.6687268419738611
sync,0.4001789489246319,0.7444054706615026
sync,0.3377118707658612,0.5270380115478892
sync,0.3377118707658612,0.5270380115478892
sync,0.3377118707658612,0.5270380115478892
sync,0.4060611926023353,0.6687268419738611
sync,0.3888375580634101,0.5676236234791986
sync,0.3974439428125708,0.6209938478506505
sync,0.3968595082448702,0.6001142650054974
sync,0.3720376795290718,0.4971361016505526
sync,0.3911052652264271,0.4497227604495317
sync,0.4091356588546891,0.595613802319107
sync,0.3940051593051107,0.6050631195404553
sync,0.3782672123317685,0.4841135174352102
sync,0.3377118707658612,0.5270380115478892
sync,0.3954955076896949,0.6427859834339273
sync,0.3782565588188314,0.5953898167376301
sync,0.3853377988353555,0.6511078829193852
sync,0.3591296051069572,0.4730540226023942
sync,0.4023119366014222,0.5370951135195536
sync,0.3377118707658612,0.5270380115478892
sync,0.3682996675776766,0.453332564943916
sync,0.3911052652264271,0.4497227604495317
sync,0.3826748833927655,0.5449811150589744
sync,0.3778159818022433,0.5526587387268277
sync,0.3921302084615045,0.641613967274702
sync,0.4036487281288147,0.5818876309443795
sync,0.3840077696744456,0.4657614916329002
sync,0.4060611926023353,0.6687268419738611
sync,0.4091356588546891,0.595613802319107
sync,0.3934618311895858,0.6092699554437417
sync,0.3474075603267803,0.6000162339323983
sync,0.4032557605636625,0.6358780274299094
sync,0.4023512072272137,0.5160825635348347
sync,0.3940051593051107,0.6050631195404553
sync,0.3908385599973527,0.5605481620551123
sync,0.3880340873456998,0.5236758943182462
sync,0.4056296442783512,0.5107207857166172
sync,0.3876298302963,0.6648426590544713
sync,0.3747187073420161,0.4126149432074864
sync,0.3873647784411089,0.4163265921258174
sync,0.3876298302963,0.6648426590544713
sync,0.3377118707658612,0.5270380115478892
sync,0.3747187073420161,0.4126149432074864
sync,0.3720376795290718,0.4971361016505526
sync,0.3377118707658612,0.5270380115478892
sync,0.4068939999219568,0.4221161161998316
sync,0.3873647784411089,0.4163265921258174
sync,0.3377118707658612,0.5270380115478892
sync,0.3377118707658612,0.5270380115478892
sync,0.3474075603267803,0.6000162339323983
sync,0.3876298302963,0.6648426590544713
sync,0.4206956797126923,0.6162162487168391
sync,0.3876298302963,0.6648426590544713
sync,0.3748005801744188,0.5468572526459139
sync,0.3512100732561912,0.4686535896956096
sync,0.3906019808038283,0.680286393329403
sync,0.3708352867383381,0.4337807660231511
sync,0.3377118707658612,0.5270380115478892
sync,0.4007873941737124,0.5532428419675246
sync,0.4250931594250764,0.6896025405161409
sync,0.4001789489246319,0.7444054706615026
sync,0.4246552958730848,0.6633250035856416
sync,0.3940051593051107,0.6050631195404553
sync,0.389000311640765,0.5668596849765257
sync,0.3708600633024093,0.4850356795747357
sync,0.395466162218455,0.5514781579164835
sync,0.3720376795290718,0.4971361016505526
sync,0.3512100732561912,0.4686535896956096
sync,0.3377118707658612,0.5270380115478892
sync,0.4068939999219568,0.4221161161998316
sync,0.3873647784411089,0.4163265921258174
sync,0.3377118707658612,0.5270380115478892
sync,0.3860449940345094,0.6298190023008567
sync,0.3876298302963,0.6648426590544713
sync,0.3937988172110442,0.6266457841597612
sync,0.4084512217754566,0.6384270311025311
sync,0.4250931594250764,0.6896025405161409
sync,0.4001789489246319,0.7444054706615026
sync,0.4250931594250764,0.6896025405161409
sync,0.3602914645559571,0.6362575937075802
sync,0.4101753622679017,0.6629003929891961
sync,0.4060611926023353,0.6687268419738611
sync,0.4001789489246319,0.7444054706615026
sync,0.3377118707658612,0.5270380115478892
sync,0.4246552958730848,0.6633250035856416
sync,0.3591296051069572,0.4730540226023942
sync,0.4068939999219568,0.4221161161998316
sync,0.3853377988353555,0.6511078829193852
sync,0.3512100732561912,0.4686535896956096
sync,0.3799910891098996,0.61862313720435
sync,0.4056296442783512,0.5107207857166172
sync,0.3867914680270055,0.6069436853407
sync,0.3377118707658612,0.5270380115478892
sync,0.4068939999219568,0.4221161161998316
sync,0.4011483259754947,0.5638930897111226
sync,0.3747187073420161,0.4126149432074864
sync,0.3576469780221168,0.470836768926425
sync,0.3512100732561912,0.4686535896956096
sync,0.4048101854949642,0.5150523746620679
sync,0.4084512217754566,0.6384270311025311
sync,0.4060611926023353,0.6687268419738611
sync,0.3591296051069572,0.4730540226023942
sync,0.4282242291878194,0.6749520402637252
sync,0.4116331256195717,0.5053862168853189
sync,0.3576469780221168,0.470836768926425
rejection,0.376685479409406,0.45858633006460814
rejection,0.3677352385990068,0.6221181276032555
rejection,0.3989532323462329,0.6135097765545792
rejection,0.35940507289181156,0.6270569753086104
rejection,0.3704176231400076,0.5351419979212368
rejection,0.36441621465771523,0.5268764687327542
rejection,0.3867315213306425,0.6150288318723538
rejection,0.3904259314572398,0.6702924217028802
rejection,0.4013233943850234,0.477797430615832
rejection,0.389606250198411,0.4690025983083562
rejection,0.41891288385395864,0.6109569587540772
rejection,0.37341598264301235,0.5147350881037699
rejection,0.38665467462058856,0.6044590102712387
rejection,0.38769657306694627,0.6868092969266573
rejection,0.41772224912123057,0.6604120223935912
rejection,0.363362943195652,0.46992749519219845
rejection,0.3750793015271625,0.38028434241698816
rejection,0.39430555857188554,0.6412597404588469
rejection,0.411417727399215,0.5450155736291881
rejection,0.3769339031945397,0.6599106708096081
rejection,0.4405509073934576,0.6227320028143232
rejection,0.40864389940673007,0.5149129601534052
rejection,0.41561182856811285,0.5008543132405717
rejection,0.37418946663622366,0.5985568234396582
rejection,0.3778354135856684,0.458613244301585
rejection,0.39496007667034405,0.5782440829690147
rejection,0.38469828639800163,0.42837916325641967
rejection,0.34435043069235305,0.6275593885838512
rejection,0.38282963095416456,0.4613281069198917
rejection,0.4023094436628253,0.6114044151912269
rejection,0.3789092532688687,0.5213405822657545
rejection,0.4110049414535416,0.5870167558524774
rejection,0.39495397482177097,0.49588407290324543
rejection,0.4012629924744243,0.5894694305719643
rejection,0.3752430416010242,0.590410469502652
rejection,0.3787465420680758,0.616806419008163
rejection,0.3881893269290422,0.4827559241083781
rejection,0.4208136531311938,0.5455733438641988
rejection,0.3973234898672485,0.4903141975767933
rejection,0.43013682243292395,0.6653609288749274
rejection,0.36445916600285944,0.4981887936762832
rejection,0.3816222902438685,0.6628430835748377
rejection,0.3920242235023088,0.6345087923975955
rejection,0.40160208441050627,0.6958411791796278
rejection,0.38556977477762067,0.42105369824489924
rejection,0.3554158900348965,0.5643843451557705
rejection,0.42626107959626847,0.4259547978655558
rejection,0.37143900245830797,0.47189275097991723
rejection,0.4409165011749441,0.6946132125569232
rejection,0.4070194233456368,0.67508393829535
rejection,0.41307973025062505,0.5924576590822432
rejection,0.4173380613390364,0.6815699872749892
rejection,0.38032529715026,0.7120412330992028
rejection,0.38473932599247207,0.5360480554339844
rejection,0.4525784915023242,0.5574667323568099
rejection,0.4038613926576843,0.6596436802069728
rejection,0.4242044940484633,0.6311002549570115
rejection,0.39420107570524976,0.6835873613235717
rejection,0.38177264935559097,0.3548234837551917
rejection,0.38156225357412255,0.3748486180092796
rejection,0.3930080122516044,0.6625209083571368
rejection,0.4269945829247489,0.762238629096268
rejection,0.40865918893057684,0.7116197439962829
rejection,0.35943610986177743,0.5026577942417526
rejection,0.4218841804991357,0.5807048216201754
rejection,0.3845008854792361,0.5243004741965276
rejection,0.45815141449561525,0.6328602394706714
rejection,0.40355119183788557,0.48845539298291474
rejection,0.4306625812976417,0.6013050130726628
rejection,0.38567415220628776,0.47923246706276557
rejection,0.4393729951197035,0.6029762727824881
rejection,0.39849407342670917,0.7013100196390574
rejection,0.4136461969465266,0.6686564016622857
rejection,0.37760855665872994,0.4806431177106305
rejection,0.40639871003146133,0.48346413050362314
rejection,0.3833639270452276,0.4334751791996835
rejection,0.3816380091537258,0.3495437553696573
rejection,0.3908909595796811,0.6461765701770683
rejection,0.4142955091752606,0.6016963695227545
rejection,0.36622771778521623,0.47716835369981425
rejection,0.3891636083492248,0.7135772035200991
rejection,0.38701719561442793,0.6305353566566427
rejection,0.39706475593605917,0.6004875892676637
rejection,0.3745068747984758,0.6010577251276257
rejection,0.40516921985171406,0.4249365583908782
rejection,0.29937925050614567,0.5241923710459183
rejection,0.42584880400207137,0.48415622779841516
rejection,0.34378030189297415,0.6419950483231621
rejection,0.38309525193189264,0.450864770526164
rejection,0.42057128138769573,0.6252108001722181
rejection,0.41830245042106917,0.47123830980024173
rejection,0.3864051423692516,0.751094699174479
rejection,0.4220136749636503,0.5014570902545692
rejection,0.40839263541914916,0.6004516534099446
rejection,0.3779536412245663,0.614635860901424
rejection,0.36912835329150306,0.5953338449339894
rejection,0.3518052536759477,0.5891377311283525
rejection,0.4036374168321475,0.7667428206100505
rejection,0.40311131071170925,0.5831664772581927
rejection,0.4134014223845178,0.4289554161458258
