benchmark,method,replicate,n,eps,n_sims,wall_s,mean_sim_s
gandk,async,4,431,3.0289300940999904,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,502,2.6193752961573917,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,586,2.1210472513445406,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,683,1.8693124876106424,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,796,1.6463826437430713,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,929,1.3423444873995871,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,1083,1.1478957311078994,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,1263,0.9611467884989868,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,1473,0.8204268918728433,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,1717,0.6715590245641145,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,2003,0.534363751463271,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,2335,0.4360738196438339,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,2723,0.3688403905906166,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,3175,0.3092399391364763,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,3702,0.2656277543832985,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,4317,0.241001676094671,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,5034,0.2117596944513897,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,5870,0.1869042420252654,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,6845,0.1725545510929495,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,7981,0.1554028517771313,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,9307,0.1427503800344237,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,10852,0.1265718721991459,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,12654,0.1125164294432363,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,14755,0.1050571805015491,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,17205,0.0958309391750251,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,20062,0.089341937423882,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,23393,0.082690501586315,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,27277,0.079592685523433,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,31806,0.0750882039863985,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,37087,0.071656275664417,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,43245,0.0677784394225727,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,50425,0.0631548885935887,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,58797,0.0606205148205088,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,68560,0.0579308212730497,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,79943,0.0536469843385094,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,93216,0.0520703596354713,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,108694,0.0498557379054509,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,126741,0.047534659766314,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,147784,0.0452032280639506,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,172322,0.0430906726340892,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,200933,0.0414743922510061,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,234295,0.0402328777591244,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,273196,0.0387850614259739,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,318557,0.0376418889616467,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,371448,0.0372040059668815,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,433122,0.0359034674933083,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,505035,0.0351099598662797,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,588889,0.0338656524862862,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,686665,0.0330241630723725,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,800676,0.0323788913728232,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,933616,0.0317599674730227,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,1088629,0.0304584286026002,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,1269380,0.0295524047315387,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,1480141,0.0288924710727239,1725897,599.9995014667511,0.0017506045120275328
gandk,async,4,1725897,0.0278035883676767,1725897,599.9995014667511,0.0017506045120275328
lotka_volterra,sync,0,200,1000000.0,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,233,1000000.0,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,272,1000000.0,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,318,1000000.0,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,371,1000000.0,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,433,1000000.0,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,506,1000000.0,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,590,1000000.0,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,689,1000000.0,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,805,1000000.0,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,940,1000000.0,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,1097,1000000.0,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,1281,1000000.0,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,1495,1000000.0,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,1745,1000000.0,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,2038,1000000.0,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,2379,1000000.0,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,2777,1000000.0,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,3242,1000000.0,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,3785,1000000.0,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,4418,1000000.0,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,5158,1000000.0,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,6021,1000000.0,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,7029,18.422118107112976,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,8206,8.435651089983487,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,9580,5.911561032375732,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,11183,4.359351118185041,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,13055,3.769341910646492,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,15241,2.908173285760953,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,17792,2.021755190077429,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,20770,1.4101314238729428,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,24247,1.139993978665878,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,28306,0.9781762788890234,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,33044,0.8537824368971364,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,38575,0.7612509217312695,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,45031,0.6826615187955373,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,52569,0.6040029529261185,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,61368,0.5481570606497016,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,71641,0.5166705360839287,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,83632,0.4784522989445632,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,97631,0.4433414288515183,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,113973,0.415071929136295,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,133051,0.3877633246708746,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,155322,0.371384536746258,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,181320,0.3470726267553654,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,211670,0.3132280531926402,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,247101,0.2916716822404335,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,288462,0.2725934338620978,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,336746,0.2541023139731462,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,393112,0.2366520751998421,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,458914,0.2133877430748955,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,535729,0.1929163770542418,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,625402,0.1792549770747326,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,730084,0.1694976967104949,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,852290,0.1601565931458526,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,994950,0.1512099632918208,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,1161489,0.145490516669352,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,1355905,0.1346198044047021,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,1582863,0.128970663432016,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,0,1847811,0.1242059748532751,1847811,599.9999420642853,0.005209887675800851
lotka_volterra,sync,1,200,1000000.0,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,232,1000000.0,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,271,1000000.0,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,315,1000000.0,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,367,1000000.0,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,427,1000000.0,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,497,1000000.0,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,579,1000000.0,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,674,1000000.0,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,784,1000000.0,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,913,1000000.0,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,1063,1000000.0,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,1238,1000000.0,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,1441,1000000.0,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,1677,1000000.0,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,1953,1000000.0,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,2273,1000000.0,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,2646,1000000.0,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,3080,1000000.0,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,3586,1000000.0,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,4174,1000000.0,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,4859,1000000.0,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,5656,1000000.0,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,6585,1000000.0,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,7665,29.30862816135537,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,8923,12.193463249923049,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,10387,7.140822484671926,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,12091,4.093075611038385,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,14075,3.213725386859037,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,16384,2.540100443992939,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,19072,1.6251243195078036,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,22202,1.2730436828060627,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,25844,1.0790545661118691,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,30085,0.9449777575190624,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,35021,0.7841167516639925,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,40767,0.7082551130422269,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,47455,0.6473065690842793,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,55242,0.5912279967722083,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,64305,0.56654580103707,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,74856,0.5358499719692966,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,87138,0.4735670400959505,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,101435,0.4368404121065359,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,118077,0.3967300420042078,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,137450,0.3740593011566867,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,160002,0.3489326492503438,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,186254,0.3179499318986069,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,216813,0.2935047809880957,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,252385,0.2802911580719034,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,293794,0.2697004145436683,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,341998,0.2491011763018193,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,398110,0.2313252122329355,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,463428,0.2146493974404885,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,539463,0.210073364256436,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,627973,0.2016552300510186,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,731006,0.1941841878679495,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,850943,0.1837179727155786,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,990558,0.178618042900647,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,1153079,0.1694382556319046,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,1342266,0.161498682657558,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,1,1562494,0.1447025806993629,1562494,599.9997656345367,0.00602088008932624
lotka_volterra,sync,2,200,1000000.0,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,232,1000000.0,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,269,1000000.0,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,313,1000000.0,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,363,1000000.0,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,422,1000000.0,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,490,1000000.0,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,569,1000000.0,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,661,1000000.0,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,768,1000000.0,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,892,1000000.0,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,1036,1000000.0,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,1203,1000000.0,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,1397,1000000.0,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,1622,1000000.0,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,1884,1000000.0,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,2188,1000000.0,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,2541,1000000.0,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,2951,1000000.0,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,3427,1000000.0,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,3980,1000000.0,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,4622,1000000.0,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,5368,1000000.0,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,6234,12.97507586965493,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,7240,10.600583375993732,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,8408,7.410135318816372,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,9764,5.294926054519765,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,11339,3.7080483063776337,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,13169,3.3203668105067234,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,15293,2.591894198404792,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,17760,1.6929229175376868,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,20625,1.3513034993105368,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,23952,1.1025576424083146,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,27815,0.965785307349628,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,32302,0.8101959833399309,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,37513,0.7243378135063021,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,43564,0.6715142679454891,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,50591,0.6114861650791154,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,58752,0.5727657458628919,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,68229,0.5448729097222219,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,79235,0.525070550936831,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,92017,0.4855718729547612,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,106860,0.4404026423882862,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,124097,0.4045373832429021,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,144115,0.3729298025932467,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,167362,0.3433692988388591,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,194359,0.3216593644960627,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,225711,0.2932269638823037,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,262119,0.282346844071993,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,304401,0.2530699258620597,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,353504,0.2391566829157403,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,410527,0.2287232043555842,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,476748,0.219048906345035,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,553651,0.2065367656664682,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,642959,0.1893134992677419,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,746674,0.1764801565080954,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,867118,0.1573920272682146,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,1006991,0.1495270668496889,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,1169426,0.1395438285472935,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,2,1358064,0.1277531436829895,1358064,599.9999797344208,0.005984453967002166
lotka_volterra,sync,3,200,1000000.0,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,231,1000000.0,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,268,1000000.0,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,311,1000000.0,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,360,1000000.0,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,418,1000000.0,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,484,1000000.0,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,561,1000000.0,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,650,1000000.0,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,754,1000000.0,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,873,1000000.0,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,1012,1000000.0,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,1173,1000000.0,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,1360,1000000.0,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,1576,1000000.0,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,1826,1000000.0,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,2117,1000000.0,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,2453,1000000.0,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,2843,1000000.0,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,3295,1000000.0,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,3819,1000000.0,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,4425,1000000.0,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,5129,1000000.0,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,5944,1000000.0,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,6888,85.51995875623707,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,7983,11.347679999453568,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,9252,6.738391525950291,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,10722,4.726802410225711,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,12426,3.613377862964401,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,14400,3.2118180892638595,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,16689,2.8686938871494547,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,19340,1.7343472034200558,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,22414,1.362476071723084,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,25975,1.0645228104832647,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,30103,0.9157500995657096,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,34887,0.8219322209050581,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,40430,0.7003036812381416,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,46855,0.6165664421864528,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,54300,0.5448324261409248,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,62929,0.4970556413879665,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,72928,0.4626336771461044,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,84517,0.4258659469680707,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,97947,0.3833330001122337,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,113511,0.3511238915190808,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,131548,0.3294454282007067,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,152451,0.3139643063482211,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,176676,0.3073110813787766,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,204750,0.2945218042849599,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,237286,0.2709877404566011,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,274991,0.2605924366667979,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,318688,0.2459000813931865,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,369328,0.2358887021914832,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,428015,0.2287874958739307,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,496028,0.1946886058138466,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,574848,0.1853668986530796,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,666192,0.1727015674884948,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,772051,0.1607844445937709,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,894732,0.1506400025376849,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,1036907,0.1427200209309507,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,3,1201674,0.1370903163222044,1201674,599.998409986496,0.005974612286187774
lotka_volterra,sync,4,200,1000000.0,2376047,599.9999713897705,0.004860272455132239
lotka_volterra,sync,4,234,1000000.0,2376047,599.9999713897705,0.004860272455132239
lotka_volterra,sync,4,274,1000000.0,2376047,599.9999713897705,0.004860272455132239
lotka_volterra,sync,4,322,1000000.0,2376047,599.9999713897705,0.004860272455132239
lotka_volterra,sync,4,377,1000000.0,2376047,599.9999713897705,0.004860272455132239
lotka_volterra,sync,4,442,1000000.0,2376047,599.9999713897705,0.004860272455132239
lotka_volterra,sync,4,519,1000000.0,2376047,599.9999713897705,0.004860272455132239
lotka_volterra,sync,4,608,1000000.0,2376047,599.9999713897705,0.004860272455132239
lotka_volterra,sync,4,713,1000000.0,2376047,599.9999713897705,0.004860272455132239
lotka_volterra,sync,4,836,1000000.0,2376047,599.9999713897705,0.004860272455132239
lotka_volterra,sync,4,981,1000000.0,2376047,599.9999713897705,0.004860272455132239
lotka_volterra,sync,4,1150,1000000.0,2376047,599.9999713897705,0.004860272455132239
lotka_volterra,sync,4,1348,1000000.0,2376047,599.9999713897705,0.004860272455132239
lotka_volterra,sync,4,1580,1000000.0,2376047,599.9999713897705,0.004860272455132239
lotka_volterra,sync,4,1853,1000000.0,2376047,599.9999713897705,0.004860272455132239
lotka_volterra,sync,4,2172,1000000.0,2376047,599.9999713897705,0.004860272455132239
lotka_volterra,sync,4,2547,1000000.0,2376047,599.9999713897705,0.004860272455132239
lotka_volterra,sync,4,2986,1000000.0,2376047,599.9999713897705,0.004860272455132239
lotka_volterra,sync,4,3501,1000000.0,2376047,599.9999713897705,0.004860272455132239
lotka_volterra,sync,4,4104,26.575516355746306,2376047,599.9999713897705,0.004860272455132239
lotka_volterra,sync,4,4812,10.45307389586096,2376047,599.9999713897705,0.004860272455132239
lotka_volterra,sync,4,5641,8.784238114872968,2376047,599.9999713897705,0.004860272455132239
lotka_volterra,sync,4,6613,6.776433594610516,2376047,599.9999713897705,0.004860272455132239
lotka_volterra,sync,4,7753,5.385450460684738,2376047,599.9999713897705,0.004860272455132239
