trial,method,benchmark,param,true_value,rank,n_samples
396,async_propulate_abc,gaussian_mean,mu,-4.734290927157227,92,100
397,async_propulate_abc,gaussian_mean,mu,-2.585081223168446,100,100
398,async_propulate_abc,gaussian_mean,mu,2.853072914216063,16,100
399,async_propulate_abc,gaussian_mean,mu,-2.7920838782835125,98,100
380,abc_smc_baseline,gaussian_mean,mu,0.8481988689205542,68,100
381,abc_smc_baseline,gaussian_mean,mu,-3.163211773076239,80,100
382,abc_smc_baseline,gaussian_mean,mu,-3.30020432726553,66,100
383,abc_smc_baseline,gaussian_mean,mu,-1.8478529950369904,4,100
384,abc_smc_baseline,gaussian_mean,mu,0.1662953356232321,60,100
385,abc_smc_baseline,gaussian_mean,mu,2.216273609737814,12,100
386,abc_smc_baseline,gaussian_mean,mu,-0.9383455426895626,97,100
387,abc_smc_baseline,gaussian_mean,mu,2.4214886818338157,0,100
388,abc_smc_baseline,gaussian_mean,mu,4.706221059131773,93,100
389,abc_smc_baseline,gaussian_mean,mu,-4.629798101312711,23,100
390,abc_smc_baseline,gaussian_mean,mu,0.2386059903476889,19,100
391,abc_smc_baseline,gaussian_mean,mu,-2.682852851544712,0,100
392,abc_smc_baseline,gaussian_mean,mu,1.5565589921009346,0,100
393,abc_smc_baseline,gaussian_mean,mu,-4.220694974005666,65,100
394,abc_smc_baseline,gaussian_mean,mu,1.3515048424299645,72,100
395,abc_smc_baseline,gaussian_mean,mu,-3.678003373881178,34,100
396,abc_smc_baseline,gaussian_mean,mu,-4.734290927157227,97,100
397,abc_smc_baseline,gaussian_mean,mu,-2.585081223168446,100,100
398,abc_smc_baseline,gaussian_mean,mu,2.853072914216063,0,100
399,abc_smc_baseline,gaussian_mean,mu,-2.7920838782835125,97,100
400,async_propulate_abc,gaussian_mean,mu,-1.4930374008544822,54,100
401,async_propulate_abc,gaussian_mean,mu,2.7132678355840447,52,100
402,async_propulate_abc,gaussian_mean,mu,3.3650571913124985,33,100
403,async_propulate_abc,gaussian_mean,mu,-1.6067581275106213,38,100
404,async_propulate_abc,gaussian_mean,mu,-1.6681339638134798,26,100
405,async_propulate_abc,gaussian_mean,mu,2.42423312778336,82,100
406,async_propulate_abc,gaussian_mean,mu,-2.196248790303783,41,100
407,async_propulate_abc,gaussian_mean,mu,-2.4197894936901343,2,100
408,async_propulate_abc,gaussian_mean,mu,-1.0832673599585796,71,100
409,async_propulate_abc,gaussian_mean,mu,-1.5603277524723185,0,100
410,async_propulate_abc,gaussian_mean,mu,-3.7587515766108326,95,100
411,async_propulate_abc,gaussian_mean,mu,1.4490340289124335,42,100
412,async_propulate_abc,gaussian_mean,mu,1.9845395184506571,79,100
413,async_propulate_abc,gaussian_mean,mu,-1.8975309892001049,27,100
414,async_propulate_abc,gaussian_mean,mu,0.096899578093935,47,100
415,async_propulate_abc,gaussian_mean,mu,3.506146045320712,91,100
416,async_propulate_abc,gaussian_mean,mu,-3.938920834065064,20,100
417,async_propulate_abc,gaussian_mean,mu,-3.966401999906168,59,100
418,async_propulate_abc,gaussian_mean,mu,-4.376747608731489,67,100
419,async_propulate_abc,gaussian_mean,mu,2.7357228302344456,2,100
400,abc_smc_baseline,gaussian_mean,mu,-1.4930374008544822,42,100
401,abc_smc_baseline,gaussian_mean,mu,2.7132678355840447,49,100
402,abc_smc_baseline,gaussian_mean,mu,3.3650571913124985,17,100
403,abc_smc_baseline,gaussian_mean,mu,-1.6067581275106213,19,100
404,abc_smc_baseline,gaussian_mean,mu,-1.6681339638134798,35,100
405,abc_smc_baseline,gaussian_mean,mu,2.42423312778336,94,100
406,abc_smc_baseline,gaussian_mean,mu,-2.196248790303783,48,100
407,abc_smc_baseline,gaussian_mean,mu,-2.4197894936901343,2,100
408,abc_smc_baseline,gaussian_mean,mu,-1.0832673599585796,85,100
409,abc_smc_baseline,gaussian_mean,mu,-1.5603277524723185,0,100
410,abc_smc_baseline,gaussian_mean,mu,-3.7587515766108326,99,100
411,abc_smc_baseline,gaussian_mean,mu,1.4490340289124335,31,100
412,abc_smc_baseline,gaussian_mean,mu,1.9845395184506571,68,100
413,abc_smc_baseline,gaussian_mean,mu,-1.8975309892001049,14,100
414,abc_smc_baseline,gaussian_mean,mu,0.096899578093935,50,100
415,abc_smc_baseline,gaussian_mean,mu,3.506146045320712,96,100
416,abc_smc_baseline,gaussian_mean,mu,-3.938920834065064,6,100
417,abc_smc_baseline,gaussian_mean,mu,-3.966401999906168,66,100
418,abc_smc_baseline,gaussian_mean,mu,-4.376747608731489,70,100
419,abc_smc_baseline,gaussian_mean,mu,2.7357228302344456,0,100
420,async_propulate_abc,gaussian_mean,mu,-4.5892230662765,14,100
421,async_propulate_abc,gaussian_mean,mu,4.951738105713021,63,100
422,async_propulate_abc,gaussian_mean,mu,-4.594287969887444,49,100
423,async_propulate_abc,gaussian_mean,mu,1.6430456591429703,27,100
424,async_propulate_abc,gaussian_mean,mu,-2.6096592072115032,94,100
425,async_propulate_abc,gaussian_mean,mu,2.399474464442973,80,100
426,async_propulate_abc,gaussian_mean,mu,0.3333025052093452,9,100
427,async_propulate_abc,gaussian_mean,mu,0.371848677510024,62,100
428,async_propulate_abc,gaussian_mean,mu,-1.3309479981598615,89,100
429,async_propulate_abc,gaussian_mean,mu,-0.2969800614226265,10,100
430,async_propulate_abc,gaussian_mean,mu,-1.3755195885919882,58,100
431,async_propulate_abc,gaussian_mean,mu,-0.7760974090338113,93,100
432,async_propulate_abc,gaussian_mean,mu,4.082449677322648,32,100
433,async_propulate_abc,gaussian_mean,mu,4.761881164297954,77,100
434,async_propulate_abc,gaussian_mean,mu,-4.449425514238815,38,100
435,async_propulate_abc,gaussian_mean,mu,1.6961630434389967,42,100
436,async_propulate_abc,gaussian_mean,mu,-2.3529735348721568,12,100
437,async_propulate_abc,gaussian_mean,mu,-0.8594778112353971,71,100
438,async_propulate_abc,gaussian_mean,mu,1.0907078616688892,83,100
439,async_propulate_abc,gaussian_mean,mu,4.054032138099348,78,100
420,abc_smc_baseline,gaussian_mean,mu,-4.5892230662765,1,100
421,abc_smc_baseline,gaussian_mean,mu,4.951738105713021,73,100
422,abc_smc_baseline,gaussian_mean,mu,-4.594287969887444,61,100
423,abc_smc_baseline,gaussian_mean,mu,1.6430456591429703,26,100
424,abc_smc_baseline,gaussian_mean,mu,-2.6096592072115032,93,100
425,abc_smc_baseline,gaussian_mean,mu,2.399474464442973,93,100
426,abc_smc_baseline,gaussian_mean,mu,0.3333025052093452,11,100
427,abc_smc_baseline,gaussian_mean,mu,0.371848677510024,66,100
428,abc_smc_baseline,gaussian_mean,mu,-1.3309479981598615,97,100
429,abc_smc_baseline,gaussian_mean,mu,-0.2969800614226265,1,100
430,abc_smc_baseline,gaussian_mean,mu,-1.3755195885919882,77,100
431,abc_smc_baseline,gaussian_mean,mu,-0.7760974090338113,96,100
432,abc_smc_baseline,gaussian_mean,mu,4.082449677322648,16,100
433,abc_smc_baseline,gaussian_mean,mu,4.761881164297954,88,100
434,abc_smc_baseline,gaussian_mean,mu,-4.449425514238815,41,100
435,abc_smc_baseline,gaussian_mean,mu,1.6961630434389967,29,100
436,abc_smc_baseline,gaussian_mean,mu,-2.3529735348721568,7,100
437,abc_smc_baseline,gaussian_mean,mu,-0.8594778112353971,90,100
438,abc_smc_baseline,gaussian_mean,mu,1.0907078616688892,100,100
439,abc_smc_baseline,gaussian_mean,mu,4.054032138099348,85,100
440,async_propulate_abc,gaussian_mean,mu,3.746579100062748,8,100
441,async_propulate_abc,gaussian_mean,mu,-0.064381181357298,78,100
442,async_propulate_abc,gaussian_mean,mu,0.6101228625995523,19,100
443,async_propulate_abc,gaussian_mean,mu,3.924026558735276,26,100
444,async_propulate_abc,gaussian_mean,mu,0.1504638731502474,72,100
445,async_propulate_abc,gaussian_mean,mu,-4.48430146881131,63,100
446,async_propulate_abc,gaussian_mean,mu,2.367036031038035,40,100
447,async_propulate_abc,gaussian_mean,mu,-3.185359713474869,25,100
448,async_propulate_abc,gaussian_mean,mu,-0.5065785187488423,16,100
449,async_propulate_abc,gaussian_mean,mu,-0.8393008517637437,79,100
450,async_propulate_abc,gaussian_mean,mu,-2.55152929204286,40,100
451,async_propulate_abc,gaussian_mean,mu,-0.8002159622571003,59,100
452,async_propulate_abc,gaussian_mean,mu,3.673273451650571,34,100
453,async_propulate_abc,gaussian_mean,mu,0.5198583359734794,3,100
454,async_propulate_abc,gaussian_mean,mu,4.199483212032954,100,100
455,async_propulate_abc,gaussian_mean,mu,-0.2434802019155411,29,100
456,async_propulate_abc,gaussian_mean,mu,-0.3609814911827405,16,100
457,async_propulate_abc,gaussian_mean,mu,-4.510846902713189,69,100
458,async_propulate_abc,gaussian_mean,mu,-0.870243399268027,88,100
459,async_propulate_abc,gaussian_mean,mu,-4.979573157091492,3,100
440,abc_smc_baseline,gaussian_mean,mu,3.746579100062748,0,100
441,abc_smc_baseline,gaussian_mean,mu,-0.064381181357298,93,100
442,abc_smc_baseline,gaussian_mean,mu,0.6101228625995523,9,100
443,abc_smc_baseline,gaussian_mean,mu,3.924026558735276,16,100
444,abc_smc_baseline,gaussian_mean,mu,0.1504638731502474,81,100
445,abc_smc_baseline,gaussian_mean,mu,-4.48430146881131,67,100
446,abc_smc_baseline,gaussian_mean,mu,2.367036031038035,53,100
447,abc_smc_baseline,gaussian_mean,mu,-3.185359713474869,13,100
448,abc_smc_baseline,gaussian_mean,mu,-0.5065785187488423,4,100
449,abc_smc_baseline,gaussian_mean,mu,-0.8393008517637437,86,100
450,abc_smc_baseline,gaussian_mean,mu,-2.55152929204286,34,100
451,abc_smc_baseline,gaussian_mean,mu,-0.8002159622571003,52,100
452,abc_smc_baseline,gaussian_mean,mu,3.673273451650571,45,100
453,abc_smc_baseline,gaussian_mean,mu,0.5198583359734794,9,100
454,abc_smc_baseline,gaussian_mean,mu,4.199483212032954,95,100
455,abc_smc_baseline,gaussian_mean,mu,-0.2434802019155411,39,100
456,abc_smc_baseline,gaussian_mean,mu,-0.3609814911827405,13,100
457,abc_smc_baseline,gaussian_mean,mu,-4.510846902713189,96,100
458,abc_smc_baseline,gaussian_mean,mu,-0.870243399268027,88,100
459,abc_smc_baseline,gaussian_mean,mu,-4.979573157091492,2,100
460,async_propulate_abc,gaussian_mean,mu,3.715615234815564,34,100
461,async_propulate_abc,gaussian_mean,mu,4.469993730382374,7,100
462,async_propulate_abc,gaussian_mean,mu,-4.57562655674627,94,100
463,async_propulate_abc,gaussian_mean,mu,-0.4366700657819509,87,100
464,async_propulate_abc,gaussian_mean,mu,1.7071935266348293,24,100
465,async_propulate_abc,gaussian_mean,mu,4.830910670516801,86,100
466,async_propulate_abc,gaussian_mean,mu,-1.2392682634425265,40,100
467,async_propulate_abc,gaussian_mean,mu,0.5193121092999426,63,100
468,async_propulate_abc,gaussian_mean,mu,2.43692168469228,40,100
469,async_propulate_abc,gaussian_mean,mu,3.75894948428685,62,100
470,async_propulate_abc,gaussian_mean,mu,-3.8631929429741154,70,100
471,async_propulate_abc,gaussian_mean,mu,3.028779503917029,41,100
472,async_propulate_abc,gaussian_mean,mu,-0.4616693343917379,62,100
473,async_propulate_abc,gaussian_mean,mu,3.2164385388046157,84,100
474,async_propulate_abc,gaussian_mean,mu,-3.3866832060075103,87,100
475,async_propulate_abc,gaussian_mean,mu,-1.8226714639785933,37,100
476,async_propulate_abc,gaussian_mean,mu,-2.2574353031632963,36,100
477,async_propulate_abc,gaussian_mean,mu,4.151899698808837,63,100
478,async_propulate_abc,gaussian_mean,mu,-3.116282558369109,38,100
479,async_propulate_abc,gaussian_mean,mu,-4.651742219698647,0,100
460,abc_smc_baseline,gaussian_mean,mu,3.715615234815564,29,100
461,abc_smc_baseline,gaussian_mean,mu,4.469993730382374,8,100
462,abc_smc_baseline,gaussian_mean,mu,-4.57562655674627,99,100
463,abc_smc_baseline,gaussian_mean,mu,-0.4366700657819509,93,100
464,abc_smc_baseline,gaussian_mean,mu,1.7071935266348293,42,100
465,abc_smc_baseline,gaussian_mean,mu,4.830910670516801,97,100
466,abc_smc_baseline,gaussian_mean,mu,-1.2392682634425265,45,100
467,abc_smc_baseline,gaussian_mean,mu,0.5193121092999426,72,100
468,abc_smc_baseline,gaussian_mean,mu,2.43692168469228,42,100
469,abc_smc_baseline,gaussian_mean,mu,3.75894948428685,58,100
470,abc_smc_baseline,gaussian_mean,mu,-3.8631929429741154,75,100
471,abc_smc_baseline,gaussian_mean,mu,3.028779503917029,35,100
472,abc_smc_baseline,gaussian_mean,mu,-0.4616693343917379,67,100
473,abc_smc_baseline,gaussian_mean,mu,3.2164385388046157,80,100
474,abc_smc_baseline,gaussian_mean,mu,-3.3866832060075103,93,100
475,abc_smc_baseline,gaussian_mean,mu,-1.8226714639785933,30,100
476,abc_smc_baseline,gaussian_mean,mu,-2.2574353031632963,20,100
477,abc_smc_baseline,gaussian_mean,mu,4.151899698808837,71,100
478,abc_smc_baseline,gaussian_mean,mu,-3.116282558369109,39,100
479,abc_smc_baseline,gaussian_mean,mu,-4.651742219698647,4,100
480,async_propulate_abc,gaussian_mean,mu,-0.9191411631214006,24,100
481,async_propulate_abc,gaussian_mean,mu,-3.571534847213221,18,100
482,async_propulate_abc,gaussian_mean,mu,4.080684253322659,66,100
483,async_propulate_abc,gaussian_mean,mu,-0.1396166332771962,41,100
484,async_propulate_abc,gaussian_mean,mu,-3.530498309205007,63,100
485,async_propulate_abc,gaussian_mean,mu,-4.260283805593871,68,100
486,async_propulate_abc,gaussian_mean,mu,4.825836431122623,97,100
487,async_propulate_abc,gaussian_mean,mu,1.9631414891035632,25,100
488,async_propulate_abc,gaussian_mean,mu,0.5743553256327658,72,100
489,async_propulate_abc,gaussian_mean,mu,3.2183695864506205,60,100
490,async_propulate_abc,gaussian_mean,mu,1.3917406565186503,98,100
491,async_propulate_abc,gaussian_mean,mu,1.809559834414003,59,100
492,async_propulate_abc,gaussian_mean,mu,2.513903395133564,94,100
493,async_propulate_abc,gaussian_mean,mu,4.283816705540286,65,100
494,async_propulate_abc,gaussian_mean,mu,-4.94548993598518,0,100
495,async_propulate_abc,gaussian_mean,mu,3.351004082872059,5,100
496,async_propulate_abc,gaussian_mean,mu,-2.935803779657915,72,100
497,async_propulate_abc,gaussian_mean,mu,-0.3779928368252019,86,100
498,async_propulate_abc,gaussian_mean,mu,4.863334016364009,52,100
499,async_propulate_abc,gaussian_mean,mu,-3.899108617624938,52,100
480,abc_smc_baseline,gaussian_mean,mu,-0.9191411631214006,22,100
481,abc_smc_baseline,gaussian_mean,mu,-3.571534847213221,8,100
482,abc_smc_baseline,gaussian_mean,mu,4.080684253322659,78,100
483,abc_smc_baseline,gaussian_mean,mu,-0.1396166332771962,36,100
484,abc_smc_baseline,gaussian_mean,mu,-3.530498309205007,77,100
485,abc_smc_baseline,gaussian_mean,mu,-4.260283805593871,77,100
486,abc_smc_baseline,gaussian_mean,mu,4.825836431122623,97,100
487,abc_smc_baseline,gaussian_mean,mu,1.9631414891035632,16,100
488,abc_smc_baseline,gaussian_mean,mu,0.5743553256327658,95,100
489,abc_smc_baseline,gaussian_mean,mu,3.2183695864506205,48,100
490,abc_smc_baseline,gaussian_mean,mu,1.3917406565186503,100,100
491,abc_smc_baseline,gaussian_mean,mu,1.809559834414003,56,100
492,abc_smc_baseline,gaussian_mean,mu,2.513903395133564,93,100
493,abc_smc_baseline,gaussian_mean,mu,4.283816705540286,58,100
494,abc_smc_baseline,gaussian_mean,mu,-4.94548993598518,0,100
495,abc_smc_baseline,gaussian_mean,mu,3.351004082872059,1,100
496,abc_smc_baseline,gaussian_mean,mu,-2.935803779657915,80,100
497,abc_smc_baseline,gaussian_mean,mu,-0.3779928368252019,82,100
498,abc_smc_baseline,gaussian_mean,mu,4.863334016364009,35,100
499,abc_smc_baseline,gaussian_mean,mu,-3.899108617624938,67,100
500,async_propulate_abc,gaussian_mean,mu,0.1605914214569423,66,100
501,async_propulate_abc,gaussian_mean,mu,3.5032419006706057,4,100
502,async_propulate_abc,gaussian_mean,mu,-3.649707550655221,100,100
503,async_propulate_abc,gaussian_mean,mu,2.484175237151857,26,100
504,async_propulate_abc,gaussian_mean,mu,3.4718251452379523,73,100
505,async_propulate_abc,gaussian_mean,mu,4.242161489536864,74,100
506,async_propulate_abc,gaussian_mean,mu,4.594729390965883,32,100
507,async_propulate_abc,gaussian_mean,mu,-0.329976570103847,83,100
508,async_propulate_abc,gaussian_mean,mu,0.8548778297046784,61,100
509,async_propulate_abc,gaussian_mean,mu,4.394294044526982,24,100
510,async_propulate_abc,gaussian_mean,mu,-0.2935993355601107,79,100
511,async_propulate_abc,gaussian_mean,mu,4.2215899527265925,2,100
512,async_propulate_abc,gaussian_mean,mu,-2.879087309266776,41,100
513,async_propulate_abc,gaussian_mean,mu,2.650968208338421,94,100
514,async_propulate_abc,gaussian_mean,mu,-4.404590433603282,92,100
515,async_propulate_abc,gaussian_mean,mu,2.172558000806786,61,100
516,async_propulate_abc,gaussian_mean,mu,4.598640855837164,76,100
517,async_propulate_abc,gaussian_mean,mu,-0.399439882404752,13,100
518,async_propulate_abc,gaussian_mean,mu,-3.908326223930725,16,100
519,async_propulate_abc,gaussian_mean,mu,-1.077237044484609,68,100
500,abc_smc_baseline,gaussian_mean,mu,0.1605914214569423,62,100
501,abc_smc_baseline,gaussian_mean,mu,3.5032419006706057,1,100
502,abc_smc_baseline,gaussian_mean,mu,-3.649707550655221,100,100
503,abc_smc_baseline,gaussian_mean,mu,2.484175237151857,25,100
504,abc_smc_baseline,gaussian_mean,mu,3.4718251452379523,67,100
505,abc_smc_baseline,gaussian_mean,mu,4.242161489536864,74,100
506,abc_smc_baseline,gaussian_mean,mu,4.594729390965883,40,100
507,abc_smc_baseline,gaussian_mean,mu,-0.329976570103847,88,100
508,abc_smc_baseline,gaussian_mean,mu,0.8548778297046784,60,100
509,abc_smc_baseline,gaussian_mean,mu,4.394294044526982,17,100
510,abc_smc_baseline,gaussian_mean,mu,-0.2935993355601107,96,100
511,abc_smc_baseline,gaussian_mean,mu,4.2215899527265925,0,100
512,abc_smc_baseline,gaussian_mean,mu,-2.879087309266776,44,100
513,abc_smc_baseline,gaussian_mean,mu,2.650968208338421,99,100
514,abc_smc_baseline,gaussian_mean,mu,-4.404590433603282,99,100
515,abc_smc_baseline,gaussian_mean,mu,2.172558000806786,67,100
516,abc_smc_baseline,gaussian_mean,mu,4.598640855837164,83,100
517,abc_smc_baseline,gaussian_mean,mu,-0.399439882404752,7,100
518,abc_smc_baseline,gaussian_mean,mu,-3.908326223930725,2,100
519,abc_smc_baseline,gaussian_mean,mu,-1.077237044484609,75,100
520,async_propulate_abc,gaussian_mean,mu,1.1618853944326313,22,100
521,async_propulate_abc,gaussian_mean,mu,3.8400543399503615,96,100
522,async_propulate_abc,gaussian_mean,mu,-1.7247757827225485,81,100
523,async_propulate_abc,gaussian_mean,mu,4.542481209318446,87,100
524,async_propulate_abc,gaussian_mean,mu,1.1230672106935593,91,100
525,async_propulate_abc,gaussian_mean,mu,-2.2948672184616536,61,100
526,async_propulate_abc,gaussian_mean,mu,-1.6441505647415622,83,100
527,async_propulate_abc,gaussian_mean,mu,4.359361588449026,41,100
528,async_propulate_abc,gaussian_mean,mu,0.9678834374670692,87,100
529,async_propulate_abc,gaussian_mean,mu,-2.9982615254314124,49,100
530,async_propulate_abc,gaussian_mean,mu,-4.492682434096178,7,100
531,async_propulate_abc,gaussian_mean,mu,-1.3667793439197706,0,100
532,async_propulate_abc,gaussian_mean,mu,-1.5805660633595675,42,100
533,async_propulate_abc,gaussian_mean,mu,3.410305767876654,73,100
534,async_propulate_abc,gaussian_mean,mu,0.1458615115142958,95,100
535,async_propulate_abc,gaussian_mean,mu,-3.537195103744084,100,100
536,async_propulate_abc,gaussian_mean,mu,3.609118020322852,30,100
537,async_propulate_abc,gaussian_mean,mu,-3.7363035574162575,54,100
538,async_propulate_abc,gaussian_mean,mu,4.053725862487713,0,100
539,async_propulate_abc,gaussian_mean,mu,2.527830902082659,100,100
520,abc_smc_baseline,gaussian_mean,mu,1.1618853944326313,12,100
521,abc_smc_baseline,gaussian_mean,mu,3.8400543399503615,100,100
522,abc_smc_baseline,gaussian_mean,mu,-1.7247757827225485,89,100
523,abc_smc_baseline,gaussian_mean,mu,4.542481209318446,77,100
524,abc_smc_baseline,gaussian_mean,mu,1.1230672106935593,95,100
525,abc_smc_baseline,gaussian_mean,mu,-2.2948672184616536,69,100
526,abc_smc_baseline,gaussian_mean,mu,-1.6441505647415622,87,100
527,abc_smc_baseline,gaussian_mean,mu,4.359361588449026,33,100
528,abc_smc_baseline,gaussian_mean,mu,0.9678834374670692,92,100
529,abc_smc_baseline,gaussian_mean,mu,-2.9982615254314124,23,100
530,abc_smc_baseline,gaussian_mean,mu,-4.492682434096178,2,100
531,abc_smc_baseline,gaussian_mean,mu,-1.3667793439197706,0,100
532,abc_smc_baseline,gaussian_mean,mu,-1.5805660633595675,54,100
533,abc_smc_baseline,gaussian_mean,mu,3.410305767876654,32,100
534,abc_smc_baseline,gaussian_mean,mu,0.1458615115142958,100,100
535,abc_smc_baseline,gaussian_mean,mu,-3.537195103744084,100,100
536,abc_smc_baseline,gaussian_mean,mu,3.609118020322852,13,100
537,abc_smc_baseline,gaussian_mean,mu,-3.7363035574162575,24,100
538,abc_smc_baseline,gaussian_mean,mu,4.053725862487713,0,100
539,abc_smc_baseline,gaussian_mean,mu,2.527830902082659,100,100
540,async_propulate_abc,gaussian_mean,mu,-1.7623594880807647,18,100
541,async_propulate_abc,gaussian_mean,mu,-4.85397773694165,22,100
542,async_propulate_abc,gaussian_mean,mu,-4.2745198712818935,73,100
543,async_propulate_abc,gaussian_mean,mu,1.2251774173187684,25,100
544,async_propulate_abc,gaussian_mean,mu,-3.545857233191895,1,100
545,async_propulate_abc,gaussian_mean,mu,1.6060732415584678,70,100
546,async_propulate_abc,gaussian_mean,mu,-4.395401828041895,93,100
547,async_propulate_abc,gaussian_mean,mu,-2.6720220826286,14,100
548,async_propulate_abc,gaussian_mean,mu,-1.4583040321611032,88,100
549,async_propulate_abc,gaussian_mean,mu,3.480272230026163,0,100
550,async_propulate_abc,gaussian_mean,mu,3.098437060067683,50,100
551,async_propulate_abc,gaussian_mean,mu,4.734235570423403,52,100
552,async_propulate_abc,gaussian_mean,mu,-0.3738498735975213,80,100
553,async_propulate_abc,gaussian_mean,mu,2.6732376047091595,77,100
554,async_propulate_abc,gaussian_mean,mu,-2.4173769631444744,45,100
555,async_propulate_abc,gaussian_mean,mu,1.8428619381637248,60,100
556,async_propulate_abc,gaussian_mean,mu,1.8913685582341488,8,100
557,async_propulate_abc,gaussian_mean,mu,-3.1689554705929925,92,100
558,async_propulate_abc,gaussian_mean,mu,-1.025125973009371,68,100
559,async_propulate_abc,gaussian_mean,mu,1.1503995847347417,10,100
540,abc_smc_baseline,gaussian_mean,mu,-1.7623594880807647,6,100
541,abc_smc_baseline,gaussian_mean,mu,-4.85397773694165,18,100
542,abc_smc_baseline,gaussian_mean,mu,-4.2745198712818935,70,100
543,abc_smc_baseline,gaussian_mean,mu,1.2251774173187684,15,100
544,abc_smc_baseline,gaussian_mean,mu,-3.545857233191895,4,100
545,abc_smc_baseline,gaussian_mean,mu,1.6060732415584678,91,100
546,abc_smc_baseline,gaussian_mean,mu,-4.395401828041895,90,100
547,abc_smc_baseline,gaussian_mean,mu,-2.6720220826286,12,100
548,abc_smc_baseline,gaussian_mean,mu,-1.4583040321611032,91,100
549,abc_smc_baseline,gaussian_mean,mu,3.480272230026163,0,100
550,abc_smc_baseline,gaussian_mean,mu,3.098437060067683,32,100
551,abc_smc_baseline,gaussian_mean,mu,4.734235570423403,45,100
552,abc_smc_baseline,gaussian_mean,mu,-0.3738498735975213,99,100
553,abc_smc_baseline,gaussian_mean,mu,2.6732376047091595,87,100
554,abc_smc_baseline,gaussian_mean,mu,-2.4173769631444744,49,100
555,abc_smc_baseline,gaussian_mean,mu,1.8428619381637248,70,100
556,abc_smc_baseline,gaussian_mean,mu,1.8913685582341488,0,100
557,abc_smc_baseline,gaussian_mean,mu,-3.1689554705929925,85,100
558,abc_smc_baseline,gaussian_mean,mu,-1.025125973009371,88,100
559,abc_smc_baseline,gaussian_mean,mu,1.1503995847347417,2,100
560,async_propulate_abc,gaussian_mean,mu,4.133246835037486,51,100
561,async_propulate_abc,gaussian_mean,mu,-4.795044976928089,11,100
562,async_propulate_abc,gaussian_mean,mu,-0.0096107776348226,1,100
563,async_propulate_abc,gaussian_mean,mu,2.893668652655053,3,100
564,async_propulate_abc,gaussian_mean,mu,-0.4309758059129018,39,100
565,async_propulate_abc,gaussian_mean,mu,-4.7318918847933205,46,100
566,async_propulate_abc,gaussian_mean,mu,4.52377082601426,10,100
567,async_propulate_abc,gaussian_mean,mu,0.5377774000667408,40,100
568,async_propulate_abc,gaussian_mean,mu,-0.1139074485140048,33,100
569,async_propulate_abc,gaussian_mean,mu,-3.384088202896285,50,100
570,async_propulate_abc,gaussian_mean,mu,0.2341230360624902,12,100
571,async_propulate_abc,gaussian_mean,mu,1.8691332909444447,37,100
572,async_propulate_abc,gaussian_mean,mu,-3.6242213395037473,36,100
573,async_propulate_abc,gaussian_mean,mu,2.8265476387460167,55,100
574,async_propulate_abc,gaussian_mean,mu,3.119148326011633,46,100
575,async_propulate_abc,gaussian_mean,mu,-1.8449035915394203,28,100
576,async_propulate_abc,gaussian_mean,mu,4.438614607522258,54,100
577,async_propulate_abc,gaussian_mean,mu,0.5579714452929636,31,100
578,async_propulate_abc,gaussian_mean,mu,-1.808238716208269,71,100
579,async_propulate_abc,gaussian_mean,mu,0.4633928163485459,41,100
560,abc_smc_baseline,gaussian_mean,mu,4.133246835037486,51,100
561,abc_smc_baseline,gaussian_mean,mu,-4.795044976928089,2,100
562,abc_smc_baseline,gaussian_mean,mu,-0.0096107776348226,0,100
563,abc_smc_baseline,gaussian_mean,mu,2.893668652655053,9,100
564,abc_smc_baseline,gaussian_mean,mu,-0.4309758059129018,33,100
565,abc_smc_baseline,gaussian_mean,mu,-4.7318918847933205,38,100
566,abc_smc_baseline,gaussian_mean,mu,4.52377082601426,4,100
567,abc_smc_baseline,gaussian_mean,mu,0.5377774000667408,30,100
568,abc_smc_baseline,gaussian_mean,mu,-0.1139074485140048,31,100
569,abc_smc_baseline,gaussian_mean,mu,-3.384088202896285,19,100
570,abc_smc_baseline,gaussian_mean,mu,0.2341230360624902,12,100
571,abc_smc_baseline,gaussian_mean,mu,1.8691332909444447,25,100
572,abc_smc_baseline,gaussian_mean,mu,-3.6242213395037473,54,100
573,abc_smc_baseline,gaussian_mean,mu,2.8265476387460167,50,100
574,abc_smc_baseline,gaussian_mean,mu,3.119148326011633,34,100
575,abc_smc_baseline,gaussian_mean,mu,-1.8449035915394203,41,100
576,abc_smc_baseline,gaussian_mean,mu,4.438614607522258,65,100
577,abc_smc_baseline,gaussian_mean,mu,0.5579714452929636,45,100
578,abc_smc_baseline,gaussian_mean,mu,-1.808238716208269,75,100
579,abc_smc_baseline,gaussian_mean,mu,0.4633928163485459,32,100
580,async_propulate_abc,gaussian_mean,mu,-1.9462270448771328,56,100
581,async_propulate_abc,gaussian_mean,mu,-2.495681279536023,43,100
582,async_propulate_abc,gaussian_mean,mu,-4.270217086508246,29,100
583,async_propulate_abc,gaussian_mean,mu,-4.08461328008425,5,100
584,async_propulate_abc,gaussian_mean,mu,-1.7219146180356215,14,100
585,async_propulate_abc,gaussian_mean,mu,-0.1660486443728404,23,100
586,async_propulate_abc,gaussian_mean,mu,4.229929101259614,96,100
587,async_propulate_abc,gaussian_mean,mu,4.635081191708171,5,100
588,async_propulate_abc,gaussian_mean,mu,3.076994439697991,54,100
